,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
42807,1,Deaths,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2016,3699.098719278353,3971.496026276833,3457.675127977549
42808,1,Deaths,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2016,0.0369649776857321,0.0397361090423382,0.03451048205804
42814,1,Deaths,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2016,0.0266177455143933,0.0285766338252667,0.0241964348968007
42815,1,Deaths,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2016,39.84965914319433,42.90901636861667,36.33574643612732
42810,1,Deaths,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2016,4717.126627417263,5034.827301039874,4406.621303851651
42811,1,Deaths,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2016,0.0334078597423063,0.0356341642606309,0.0312948109528225
42812,1,Deaths,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2016,30.80006515215232,32.874463873947235,28.772647838331498
42813,1,Deaths,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2016,4740.547866615539,5104.491490727255,4322.529952657934
42809,1,Deaths,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2016,22.68747355760675,24.358152598283144,21.20676386060032
42786,1,Deaths,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2016,64.80296532153737,72.17129697412571,58.80441150164526
283171,5,Prevalence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2016,2152.917160542794,2486.1310281401848,1914.721602247521
283170,5,Prevalence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
42787,1,Deaths,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2016,0.0161400940779942,0.0180165122516878,0.0146291630678117
42788,1,Deaths,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2016,0.4054964005000134,0.4516028085631314,0.3679612048480414
283172,5,Prevalence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
42789,1,Deaths,4743,European Union,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,2016,119.21608321699118,129.80887598163326,109.8578610385587
42790,1,Deaths,4743,European Union,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,2016,0.0196937227998549,0.0214349455837987,0.01815736159895
42796,1,Deaths,4743,European Union,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,2016,0.0318398123521186,0.0348109782569864,0.0296406411574944
42797,1,Deaths,4743,European Union,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,2016,2.8512516519964586,3.1064793106576234,2.6514272836805857
42792,1,Deaths,4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,2016,237.4884581664723,257.7079067609597,218.38599749247737
42793,1,Deaths,4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,2016,0.0247822650392363,0.0268541288164874,0.0228059860794697
42794,1,Deaths,4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,2016,1.3529340675040924,1.4681210582354678,1.2441103797403334
42795,1,Deaths,4743,European Union,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,2016,512.9730390289766,558.8914368722511,477.0223317614278
42791,1,Deaths,4743,European Union,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,2016,0.7102887638288871,0.7734005644791287,0.6545325278967258
283173,5,Prevalence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2016,0.0001540216153597,0.0001777883205213,0.0001369052438129
42816,1,Deaths,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2016,12.37559712376726,14.767019387852194,10.406295747810445
42817,1,Deaths,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2016,0.0059211258670771,0.0070163021317143,0.0049870393357653
42818,1,Deaths,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2016,0.0471805019114257,0.0562975167571174,0.0396727730799768
42819,1,Deaths,4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,2016,13247.048696569267,14132.181633625803,12609.547421518684
42820,1,Deaths,4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,2016,0.0371431633841024,0.0395911294406462,0.0353870584498746
42821,1,Deaths,4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,2016,19.54057057998949,20.84622008920477,18.600199713595263
42825,1,Deaths,4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2016,16133.33767989103,17663.458527400257,13475.28882276981
42826,1,Deaths,4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2016,0.0082515134003159,0.0090196431171605,0.0068953150745133
42827,1,Deaths,4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2016,55.78800178496937,61.07905725444354,46.59664675801516
42822,1,Deaths,4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2016,2047.2938824551013,2206.3106169328053,1932.672277589268
42823,1,Deaths,4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2016,0.0318689983004809,0.0343210333714482,0.0302068927772482
42824,1,Deaths,4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2016,2.3511069012931185,2.5337213002592747,2.2194757522202826
283174,5,Prevalence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
283175,5,Prevalence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2016,15.132568031268862,17.474683934654777,13.458323170987978
141558,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,2016,4.613699119747317,8.703413028723437,1.8868526306662423
141559,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,2016,0.0001130120380352,0.0002049585749196,4.684970108131554e-05
141560,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,2016,1.541577313978532,2.9080752192613843,0.6304548985012915
141648,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,2016,7.683541073541393,13.00467084807018,3.933990171825613
141649,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,2016,0.0001770908977774,0.0002812972703719,9.887567558770595e-05
141650,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,2016,2.6059903082144245,4.4107327425230265,1.334272851835379
141378,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2016,2.091086258162721,4.486009848569712,0.5196093924117461
141379,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2016,7.385669208337141e-05,0.0001579509661548,1.9210151382104644e-05
141380,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2016,0.8438466958646584,1.8103053250696144,0.2096855962853228
141468,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2016,3.1172163327243854,6.457006431481919,1.0182379930824392
141469,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2016,8.481220597809974e-05,0.00016541759705,2.8261031129060476e-05
141470,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2016,1.0855062733371237,2.2485192685443,0.354580372763278
141290,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2016,0.5419490610973842,0.9169594305662928,0.2889457776283046
141828,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,2016,26.209315120000557,51.19335397095284,9.536271172821031
141829,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,2016,0.0004895691634648,0.0008896485036415,0.0001780135043101
141830,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,2016,8.147280556868674,15.913678611546684,2.964391719341897
141918,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,2016,30.71510585483092,59.88942942898034,10.866360687417588
141919,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,2016,0.0005321091219427,0.0009887291142945,0.0002022459707912
141920,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,2016,9.279427337064652,18.09336458975859,3.282866902487597
142008,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,2016,36.9911609567095,65.36779731684325,15.162260315550004
141738,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,2016,13.961710332949876,21.78318938704571,8.07663697079281
141739,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,2016,0.000302591341238,0.0004483828239619,0.0001904342877055
141740,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,2016,4.787054986950899,7.468807395384564,2.7692384648304635
142009,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,2016,0.0006997313341674,0.0011982589084083,0.0003101519430368
141289,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,2016,5.765972629473964e-05,9.117429596540624e-05,3.280538842190312e-05
283355,5,Prevalence,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2016,23.737425980865577,26.69450605307539,21.36344155527884
283354,5,Prevalence,4743,European Union,1,Male,10,25-29 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
283353,5,Prevalence,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2016,0.0002400261044657,0.0002702776563735,0.0002158290462782
283352,5,Prevalence,4743,European Union,1,Male,10,25-29 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
283351,5,Prevalence,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2016,3793.5123240644903,4266.087560579853,3414.1224448560265
283350,5,Prevalence,4743,European Union,1,Male,10,25-29 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
141288,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,2016,1.1498820363650752,1.9455614059902613,0.6130715652603034
141198,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
141199,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
141200,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
142010,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,2016,12.91224810517514,22.81748383165541,5.29258509238873
142098,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2016,40.06220023713519,68.2366330161366,17.835788548772502
142099,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2016,0.000832257648229,0.0013824505149627,0.0003923326950728
42780,1,Deaths,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,2016,17.39016852005509,20.966263226256327,14.80175913970158
42781,1,Deaths,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,2016,0.0081598335146138,0.0098430591452025,0.0069417346510954
42782,1,Deaths,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2016,0.131930627544901,0.1590606934902092,0.1122936428026696
42783,1,Deaths,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2016,32.97420997833296,38.17507019336048,29.412392128013263
42784,1,Deaths,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2016,0.0111675485406021,0.0129221683558104,0.0099810586140684
42785,1,Deaths,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2016,0.2317713309733962,0.2683274848595869,0.2067357876079646
142278,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2016,46.76535942614765,77.3154704004147,21.30562009076779
142279,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2016,0.0009963622371697,0.0016104865711967,0.0004991598977885
142280,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2016,23.124848012971658,38.231471413888805,10.53534565898463
142100,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2016,16.499163885861968,28.102485247654123,7.345467711656096
142188,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2016,45.41854558877092,76.28543980082581,21.137272252114258
142189,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2016,0.0009557443196614,0.001526911176727,0.0004654384075369
142190,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2016,20.39077204224076,34.24854303360386,9.489632362736923
216353,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,2016,247.02855176792207,305.1513636343561,201.77128702921328
216354,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,2016,1007.8761495525264,1244.604703661262,820.6424056415203
216355,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,2016,0.0398685953930097,0.0490180215261727,0.0325993858632951
216356,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,2016,351.8123401842126,434.44553539018574,286.45595523946685
216357,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2016,1186.857726012276,1408.7936784244257,984.2482461170808
216352,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,2016,0.0402823163039074,0.0497990232095347,0.0329345433441227
216351,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,2016,817.6698670197736,1010.0576355975992,667.8673386248188
216350,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,2016,169.54180732137934,214.4486037331167,132.14582274311425
216346,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,2016,0.0282364129303861,0.0369895867000086,0.0207149740383243
216347,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,2016,81.36617429806833,106.78136177095196,59.535982635497874
216348,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,2016,545.4058716996365,689.8683546066056,425.1052220297124
216349,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,2016,0.0378928094197108,0.0480630340971252,0.0296409053869205
216358,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2016,0.0410725392578721,0.0487543175946035,0.0340382184584871
216359,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2016,488.793925814552,580.195736732034,405.3515039347518
216361,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2016,0.0358049641853128,0.0427383281836712,0.0293501060517418
216368,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2016,3.88660891243244,5.255176717845816,2.6941702316673144
216369,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,2016,4336.166083743543,4815.972399642306,3866.961970228307
216370,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,2016,0.038908114333956,0.0431695633228737,0.0347559631607066
216371,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,2016,400.3707960349867,444.67270535511057,357.0478188235596
216372,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2016,1018.6365665716452,1195.7115608480317,861.9455764774516
216373,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2016,0.0277509089642876,0.0324881119621446,0.02346611483558
216367,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2016,0.006982014412903,0.009434142335633,0.0048640578102706
216374,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2016,68.15252593913074,79.99984080748415,57.66901580679384
216376,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2016,0.0108706126630692,0.0126993217022029,0.0074434492567566
216377,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2016,605.943815268569,710.6751687459445,412.5681768039596
216375,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2016,2636.453948634863,3092.138755482701,1795.0789683921157
216366,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2016,15.667805844116613,21.184814409381715,10.86081390019348
216365,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2016,704.2463558273391,845.5860127791789,550.1069652980241
216364,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2016,0.0331347389502334,0.039558551553415,0.0256401459234798
216362,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2016,594.3064839872135,702.6325669094574,488.2070333618674
216363,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2016,1424.1967746705209,1710.0278363412156,1112.4808232494634
216360,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2016,1323.7623411589618,1565.04860170196,1087.43569667546
216345,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,2016,237.3089424597396,311.43374080053167,173.63998245480792
216343,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,2016,0.0209396869016496,0.0278327606391396,0.0155689162384713
284975,5,Prevalence,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2016,141.55433394087757,153.19304160847895,128.2116211476634
284974,5,Prevalence,4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
284973,5,Prevalence,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2016,0.0014163590826463,0.0015326684292036,0.0012828475726389
216344,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,2016,41.141996532384624,54.61927795188076,30.79263170530155
284972,5,Prevalence,4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
284970,5,Prevalence,4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
216339,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,2016,73.31970161932111,97.37712293679174,52.69449410197141
216340,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,2016,0.0153788520085581,0.0202413950816183,0.011088149886305
216341,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,2016,24.49834411616564,32.53666087095818,17.606834466401793
216342,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,2016,121.30368221540763,161.0403017338922,90.78945908752397
216330,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,2016,15.314366624208544,22.82588628028409,9.107317027726916
216331,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,2016,0.0075883089746077,0.0113168106701303,0.0045381314576693
216332,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2016,7.217789608686348,10.758031908577564,4.292355003557764
216333,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2016,27.728053476809013,39.75246955245386,18.64215400685796
216334,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2016,0.011308888718245,0.0162023423473125,0.0075547191827812
216335,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2016,11.189507949673034,16.041896862624917,7.5229417251820765
216336,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2016,41.29836857754128,56.28541654431843,29.06780574506405
216337,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2016,0.0123352152071015,0.0167426069296529,0.0086940941334841
216338,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2016,14.38130478750878,19.60023502855581,10.122263622568331
284971,5,Prevalence,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2016,16839.41871026555,18223.968841686998,15252.158743010905
284790,5,Prevalence,4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
284791,5,Prevalence,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2016,23341.59711301879,25136.014552749824,21621.05231219517
284792,5,Prevalence,4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
284793,5,Prevalence,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2016,0.0015256669462602,0.0016427455732353,0.001413032613658
284794,5,Prevalence,4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
284795,5,Prevalence,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2016,152.4069139161304,164.1234054202253,141.17276733745797
285155,5,Prevalence,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2016,2.8796391855174237,3.422114236411196,2.4310333093302297
285154,5,Prevalence,4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
285153,5,Prevalence,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2016,3.376453137623091e-05,4.065691234369347e-05,2.850157174538287e-05
285152,5,Prevalence,4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
285151,5,Prevalence,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2016,755.3386034061375,897.6315508648136,637.6678418387863
285150,5,Prevalence,4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
163709,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
163714,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2016,21.0379140019738,27.25935229161178,14.624168069933267
163713,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
163712,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2016,0.0007130977484136,0.0008739362038854,0.0005516716169985
163711,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
163710,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2016,6083.9564030737065,7883.134749131197,4229.16459114478
163534,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2016,5.364280121842783,7.158238759988919,3.8169989352129168
163533,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
163532,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2016,0.000391574508404,0.0004564598702626,0.0003352396843316
163531,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
163530,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2016,4671.101033808352,6233.242059056516,3323.76148660064
163529,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
284610,5,Prevalence,4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,1,Number,2016,0.0,0.0,0.0
284611,5,Prevalence,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2016,23409.70168585193,25555.74288442132,21533.60198876777
284612,5,Prevalence,4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,2,Percent,2016,0.0,0.0,0.0
284613,5,Prevalence,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2016,0.0014382009939799,0.0015700360095464,0.0013223862709216
284615,5,Prevalence,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2016,143.57740311749225,156.73959657081434,132.0708266513917
284614,5,Prevalence,4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
282995,5,Prevalence,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2016,9.450800683274638,11.483227893846758,8.016937362313758
282994,5,Prevalence,4743,European Union,1,Male,8,15-19 years,465,Ovarian cancer,3,Rate,2016,0.0,0.0,0.0
